work_id,parliament_house,mp_name,state,constituency,elected_nominated,work_category,work_description,recommended_amount,recommended_date,sanctioned_amount,sanction_date,completion_amount,completion_date,work_status_raw,has_recommended,has_sanctioned,has_expenditure,has_completed,is_unmatched_work,lifecycle_status
WS/MP18291/2025-2026/163343,Rajya Sabha,Govindbhai Laljibhai Dholakia,Gujarat,,Elected MP,Normal/Others,Chhota-Udaipur Jilla na balko ne Bon Condoction Machin,,2025-01-03,480000.0,2025-07-04,480000.0,2026-07-29,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP842/2025-2026/163350,Rajya Sabha,P. T. Usha,Kerala,,Nominated MP,Normal/Others,"Purchase of School Bus for Sree Durga Vilasam Higher Secondary School, Peramangalam Thrissur",,2025-01-03,2364055.0,2025-04-21,2364055.0,2025-10-18,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP842/2025-2026/163352,Rajya Sabha,P. T. Usha,Kerala,,Nominated MP,Normal/Others,"Construction of Assembly Hall for Government L.P School Kariambadi,Wayanad",,2025-01-03,1000000.0,2026-01-14,,,Sanction,True,True,False,False,False,Sanctioned (Pending Disbursal)
WS/MP18284/2024-2025/163453,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction of Open Gym at Panchayt Land of Nawach Village,,2025-01-03,350000.0,2025-02-20,,,Sanction,True,True,False,False,False,Sanctioned (Pending Disbursal)
WS/MP840/2024-2025/163455,Rajya Sabha,V. Vijayendra Prasad,Andhra Pradesh,,Nominated MP,Normal/Others,The renovation of old Hospital Block and Construction of new Out patient Department block dining hall at community health center at Kovvur,,2025-01-03,5000000.0,2025-03-31,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP18284/2024-2025/163456,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction  of Open Gym at Khurana Village in Panchayt Herbal Park,,2025-01-03,350000.0,2025-02-20,237736.0,2026-03-27,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18284/2024-2025/163461,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction of Open Gym at Manas Village in Panchayt Sport Stadium,,2025-01-03,350000.0,2025-02-20,281888.0,2026-03-17,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18284/2024-2025/163464,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction of Open Gym at Panchayat Akhad of Baba Ladana Village in the name of Baba Balak Nath,,2025-01-03,350000.0,2025-02-20,280139.0,2026-03-17,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18284/2024-2025/163465,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction of Open Gym at Budhakhera Village Panchayt Park (Near Bus Stand),,2025-01-03,350000.0,2025-02-20,295052.0,2025-12-29,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18284/2024-2025/163466,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction of Open Gym at Sanghan Panchayt Ground (Near Sangatpura Road),,2025-01-03,350000.0,2025-02-20,289754.0,2026-03-17,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18284/2024-2025/163467,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Construction of Open Gym at Guhna Village in Panchayt Herbal Park,,2025-01-03,350000.0,2025-02-20,298116.0,2025-12-29,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18292/2025-2026/163498,Rajya Sabha,Ajeet Madhavrao Gopchade,Maharashtra,,Elected MP,Normal/Others,"Construction of boundary wall in ward no. 9, Karmaveer Nagar, of Kopargaon Municipal Council, Dist. Ahamadnagar",,2025-01-03,1000000.0,2025-08-21,986079.0,2025-12-08,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18292/2025-2026/163511,Rajya Sabha,Ajeet Madhavrao Gopchade,Maharashtra,,Elected MP,Normal/Others,"Construction of Public Toilet in SC area of Ward No. 9 - Karmaveer nagar, Kopargaon Dist. Ahamadnagar",,2025-01-03,1000000.0,2025-08-21,915806.0,2025-12-08,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP18292/2025-2026/163512,Rajya Sabha,Ajeet Madhavrao Gopchade,Maharashtra,,Elected MP,Normal/Others,"Construction of Compound wall to the cultural hall of Lingayat Samaj in Ward no. 3 of Solapur Municipal Corporation, Dist. Solapur",,2025-01-03,2500000.0,2025-10-17,1604872.0,2025-10-17,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP199/2025-2026/163524,Rajya Sabha,Sudhanshu Trivedi,Uttar Pradesh,,Elected MP,Normal/Others,CC Road and Naali Work,,2025-01-03,1894000.0,2025-06-17,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP052/2024-2025/163525,Rajya Sabha,Satish Chandra Dubey,Bihar,,Elected MP,Normal/Others,,,2025-01-03,1478607.0,2025-03-12,1478607.0,2025-05-07,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP217/2024-2025/163560,Rajya Sabha,Mohammed Nadimul Haque,West Bengal,,Elected MP,Normal/Others,CONSTRUCTION OF SCHOOL BUILDING OF ANJUMAN GIRLS PRIMARY SCHOOL OF  35 Mofidul Islam Lane KOLKATA 700014 WARD 54 BR VI,,2025-01-04,2500000.0,2025-01-07,,,Time Estimation,True,True,False,False,False,Sanctioned (Pending Disbursal)
WS/MP843/2024-2025/163591,Rajya Sabha,Ashok Kumar Mittal,Punjab,,Elected MP,Normal/Others,"Laying of RCC Pipeline at Village Birpind, Block Nakodar, District- Jalndhar",,2025-01-04,2500000.0,2025-01-30,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP843/2024-2025/163592,Rajya Sabha,Ashok Kumar Mittal,Punjab,,Elected MP,Normal/Others,"Construction of Guru Hargobind Sahib Sports Park in Village- Thlu, Shri Anandpur Sahib, District-Rupnagar",,2025-01-04,5000000.0,2025-02-10,,,Sanction,True,True,False,False,False,Sanctioned (Pending Disbursal)
WS/MP107/2024-2025/163601,Rajya Sabha,Sumitra Balmik,Madhya Pradesh,,Elected MP,Normal/Others,"Paver block construction work on the access road of Deepeshwar temple, village Barman Kala",,2025-01-13,500000.0,2025-02-28,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP107/2025-2026/163602,Rajya Sabha,Sumitra Balmik,Madhya Pradesh,,Elected MP,Normal/Others,"Room construction work for new ward in Virat Hospice, Gopalpur Lamheta Ghat, Jabalpur",,2025-01-13,1500000.0,2025-12-02,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP107/2025-2026/163603,Rajya Sabha,Sumitra Balmik,Madhya Pradesh,,Elected MP,Normal/Others,"Additional construction work in community building near Umaghat, Gwarighat, Jabalpur",,2025-01-13,230336.0,2025-11-11,230336.0,2026-02-05,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18405/2025-2026/163630,Rajya Sabha,P. P. Suneer,Kerala,,Elected MP,Normal/Others,Installation of Solar Low Mast light at Veluthirankunnu-Vattapparamba-Moolupilakkal Junction of kizhakkechungam ward(ward-26 )Kondotty Municipality,,2025-01-11,295528.0,2025-07-03,295528.0,2026-02-18,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18405/2025-2026/163631,Rajya Sabha,P. P. Suneer,Kerala,,Elected MP,Normal/Others,"Installation of Solar Mini Mast Light at Town Hall Junction of ward-33,Manjeri Municipality",,2025-01-11,293975.0,2025-11-11,293975.0,2026-08-14,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18405/2025-2026/163632,Rajya Sabha,P. P. Suneer,Kerala,,Elected MP,Normal/Others,Installation Of Solar MiniMast Light at KSEB Road -Poovattukundu Road Junction,,2025-01-11,293974.0,2025-11-11,293974.0,2025-11-18,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18405/2024-2025/163636,Rajya Sabha,P. P. Suneer,Kerala,,Elected MP,Normal/Others,Solar Mini Mast Light at Velyancode Public health Center Area at Ward-12 Kothamukku,,2025-01-11,293974.0,2025-02-13,293974.0,2025-08-05,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18405/2024-2025/163637,Rajya Sabha,P. P. Suneer,Kerala,,Elected MP,Normal/Others,Solar Mini Mast Light at Kodancheri Juma Masjid Area at Ward-12 Marancheri GP,,2025-01-11,293974.0,2025-02-18,293974.0,2025-08-06,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP166/2024-2025/163652,Rajya Sabha,K.R.N. Rajeshkumar,Tamil Nadu,,Elected MP,Normal/Others,"Construction of Galvanized iron shed in ward number 13, Burial Ground in Mohanur Town Panchayat",,2025-01-06,550000.0,2025-01-06,550000.0,2026-01-05,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP015/2025-2026/163669,Rajya Sabha,R. Dharmar,Tamil Nadu,,Elected MP,Normal/Others,Construction of Drama stage at  Aathanakuruchi colony in Aathanakuruchi  Panchyat. (Sc Area),,2025-01-06,900000.0,2026-01-19,899172.0,2026-01-20,Work Completed,True,True,False,True,False,Sanctioned & Completed
WS/MP112/2025-2026/163761,Rajya Sabha,Dhananjay Bhimrao Mahadik,Maharashtra,,Elected MP,Normal/Others,Construction of boundary walls and  paving blocks,,2025-01-06,999000.0,2025-07-02,999000.0,2025-07-18,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18364/2024-2025/163814,Rajya Sabha,Narayanasa K. Bhandage,Karnataka,,Elected MP,Normal/Others,"Construction of Boundary wall between Government Sanskrit Mahavidyalaya and PWD Road, at Lapthang ward, under Linkey-Parkha (GPU) of Pakyong District.",,2025-01-07,2500000.0,2025-03-20,2497831.0,2025-03-20,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18291/2025-2026/163939,Rajya Sabha,Govindbhai Laljibhai Dholakia,Gujarat,,Elected MP,Trust and Society,Krishna Institute of Nursing ma abhyas karti kanyao mate orda na bandhkam mate,,2025-01-16,2500000.0,2025-05-15,2238544.0,2025-12-06,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18291/2025-2026/163940,Rajya Sabha,Govindbhai Laljibhai Dholakia,Gujarat,,Elected MP,Normal/Others,lalavadar khate nava plot vistarma hanumanjina mandir thi bhikhubhai bavabhai dhanani na ghar sudhi tatha pragjibhai pipaliya an ghar thi bhagvanbhai parshotambhai akhja na ghar sudhi pevar blok na kam mate,,2025-01-09,500000.0,2025-05-22,500000.0,2025-07-30,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP18291/2025-2026/163941,Rajya Sabha,Govindbhai Laljibhai Dholakia,Gujarat,,Elected MP,Normal/Others,nava khijadiya game nikulbhai hirparana ghar thi mansukhbhai kanpariya na ghare sudhi pever blok na kam mate,,2025-01-09,100000.0,2025-05-22,100000.0,2025-11-04,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP015/2024-2025/163959,Rajya Sabha,R. Dharmar,Tamil Nadu,,Elected MP,Normal/Others,"Providing Bituminous macadam road at 2nd Street in Mani Nagar, Podumbu Village,Madurai District",,2025-01-07,994753.0,2025-01-10,994753.0,2025-01-10,Physical Inspection,True,True,False,True,False,Sanctioned & Completed
WS/MP18284/2025-2026/163966,Rajya Sabha,Ashok Singh,Madhya Pradesh,,Elected MP,Normal/Others,Constrution at Ghat Nirman work Near Narmada river Dist  NARSINGHPUR,,2025-01-07,2500000.0,2026-02-03,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP18292/2026-2027/163996,Rajya Sabha,Ajeet Madhavrao Gopchade,Maharashtra,,Elected MP,Normal/Others,"Construction of C.C. Road from the house of Maroti Gudpale to the house of Jayprakash Sumdale at Shelgaon, Tq. Deglur, Dist. Nanded",,2025-01-07,997994.0,2026-07-06,,,Physical Inspection,True,True,True,False,False,Sanctioned & In Progress
WS/MP096/2024-2025/164035,Rajya Sabha,Abdul Wahab,Kerala,,Elected MP,Normal/Others,"Purchasing of Computers and accessories for Farook College Autonomous, Feroke. Ramanattukara Municipality.",,2025-01-07,970934.0,2025-01-10,970934.0,2025-01-16,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP202/2024-2025/164042,Rajya Sabha,Seema Dwivedi,Uttar Pradesh,,Elected MP,Normal/Others,SHREE RAVINDRA NATH TIWARI GRAM KOL VIKASH KHAND MAHRAJGANJ KE GHAR KE PASS 10 KVA TRANSFORMER KE SATH 3-4 POLE VIDHUTIKARAN KA KARYA,,2025-01-07,110000.0,2025-01-22,110000.0,2026-01-20,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP202/2024-2025/164043,Rajya Sabha,Seema Dwivedi,Uttar Pradesh,,Elected MP,Normal/Others,GRAM SURTAPUR VIKASH KHAND MACCHLISHAHAR HANUMAN MANDIR KE PASS 1 NAG HIGHMAST LIGHT 10 NAG WALI KA KARY SAMPARK SURTA DINESH JAISHWAL MO NO 9918130089,,2025-01-07,499000.0,2025-01-22,499000.0,2025-11-27,Physical Inspection,True,True,False,True,False,Sanctioned & Completed
WS/MP18292/2025-2026/164082,Rajya Sabha,Ajeet Madhavrao Gopchade,Maharashtra,,Elected MP,Normal/Others,Construction of CC Road from the house of Shyam Jainer to the house of Subhash Patil Chalwade of village Tamlur Tq. Deglur Dist. Nanded,,2025-01-07,992140.0,2025-07-22,992140.0,2025-07-25,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164097,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of common work sheds and common covered sitting area in the existing community centre (Sahu Para) at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh",,2025-01-10,1000000.0,2025-03-24,,,Work partially Completed,True,True,True,False,False,Sanctioned & In Progress
WS/MP225/2024-2025/164098,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of a public toilet in the existing community centre (Sahu Para) at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,199589.0,2025-03-24,199589.0,2025-10-31,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164099,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of C.C. approach road in the community centre (Sahu Para)at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,99808.0,2025-03-24,99808.0,2025-07-23,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2025-2026/164100,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Floor construction in the existing community centre (Sahu Para) at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,350000.0,2025-06-09,262000.0,2025-12-05,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164101,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Installing tube-wells and borewells in the existing community centre (Sahu Para) at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,149984.0,2025-03-24,149984.0,2025-10-31,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164102,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of a common Kitchen shed in the existing  community centre (Sahu Para) at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,149000.0,2025-03-24,149000.0,2025-08-29,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164103,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of additional rooms and halls for women in the existing community centre (Sahu Para)at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,699000.0,2025-03-24,699000.0,2025-10-31,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164104,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of CC road from the main road to Santosh home in Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,299000.0,2025-03-24,299000.0,2025-07-23,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP225/2024-2025/164106,Rajya Sabha,Ranjeet Ranjan,Chhattisgarh,,Elected MP,Normal/Others,"Construction of an additional yard (Aahata) in the existing community centre(Sahu Para) at Deradih village, Sub-District Tundara, District Baloda Bazar, Chhattisgarh.",,2025-01-10,199000.0,2025-03-24,199000.0,2025-10-31,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP840/2025-2026/164132,Rajya Sabha,V. Vijayendra Prasad,Andhra Pradesh,,Nominated MP,Normal/Others,"Construction Of Multi purpose Hall at Kaldhari Village,Undrajavaram Mandal East Godavari District",,2025-01-08,5000000.0,2025-07-19,,,Sanction,True,True,False,False,False,Sanctioned (Pending Disbursal)
WS/MP140/2024-2025/164180,Rajya Sabha,Sant Balbir Singh,Punjab,,Elected MP,Normal/Others,Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),,2025-01-16,365800.0,2025-02-27,365800.0,2025-05-06,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP140/2024-2025/164181,Rajya Sabha,Sant Balbir Singh,Punjab,,Elected MP,Normal/Others,Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC),,2025-01-16,365800.0,2025-02-27,365800.0,2025-05-09,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP140/2024-2025/164182,Rajya Sabha,Sant Balbir Singh,Punjab,,Elected MP,Normal/Others,"For Construction of concrete passage at village malot, Block Bhunga",,2025-01-16,1600000.0,2025-03-10,,,Work partially Completed,True,True,True,False,False,Sanctioned & In Progress
WS/MP106/2025-2026/164357,Rajya Sabha,Vivek K. Tankha,Madhya Pradesh,,Elected MP,Normal/Others,"Kasturba Gandhi ward, Jabalpur main Ranital sthit Youth Hostle ke peechhe Transformer ke samne Rangmanch aur Shade nirman kary Hetu.",,2025-01-08,300000.0,2026-02-01,,,Vendor Identification,True,True,True,False,False,Sanctioned & In Progress
WS/MP078/2024-2025/164424,Rajya Sabha,Sikander Kumar,Himachal Pradesh,,Elected MP,Normal/Others,Purchase of books and periodicals for libraries,,2025-01-08,599956.0,2025-03-04,599956.0,2025-11-14,Physical Inspection,True,True,True,True,False,Sanctioned & Completed
WS/MP204/2025-2026/164567,Rajya Sabha,Kalpana Saini,Uttarakhand,,Elected MP,Normal/Others,"Construction of interlocking tiles road from Shri Kaluram farm to Somveer farm on the main road in the Scheduled Caste dominated colony of Gram Panchayat Bhauri, Block Roorkee",,2025-01-10,500000.0,2025-04-08,497500.0,2025-06-24,Work Completed,True,True,True,True,False,Sanctioned & Completed
WS/MP204/2025-2026/164571,Rajya Sabha,Kalpana Saini,Uttarakhand,,Elected MP,Normal/Others,"Construction of interlocking tiles road from the farm of Shri Shyam Singh Saini to the farm of government school on the main road in the scheduled caste dominated colony of Gram Panchayat Bhauri, Block Roorkee",,2025-01-10,500000.0,2025-04-08,497500.0,2025-06-24,Work Completed,True,True,True,True,False,Sanctioned & Completed
